job_id,job_title,company,location,experience_level,company_size,remote_type,salary_inr,salary_usd,primary_skill,skills,month,year,demand_score
JOB00877,Research Scientist,Twitter,Sydney,Senior Level,Medium (201-1000),Remote,2029188,24448,Python,"Research, Statistics, PyTorch",Dec,2023,77.0
JOB00878,AI Engineer,Airbnb,London,Director,Medium (201-1000),Hybrid,4651056,56036,Python,"Python, NLP, Machine Learning",Aug,2025,75.7
JOB00879,MLOps Engineer,Anthropic,Seattle,Entry Level,Small (51-200),Remote,598521,7211,Python,"CI/CD, Python, Kubernetes",Oct,2023,59.3
JOB00880,Data Science Manager,PhonePe,Mumbai,Lead,Large (1001-5000),On-site,3770428,45426,Python,"Strategy, SQL, Machine Learning",May,2025,63.3
JOB00881,Data Analyst,Cognizant,San Francisco,Entry Level,Small (51-200),Hybrid,827423,9968,SQL,"Power BI, Excel, Python",Sep,2023,91.8
JOB00882,AI Engineer,NVIDIA,Delhi,Senior Level,Enterprise (5000+),Hybrid,2024813,24395,Python,"Python, Machine Learning, NLP",May,2023,95.4
JOB00883,AI Engineer,Zomato,San Francisco,Entry Level,Small (51-200),On-site,555950,6698,Python,"Cloud, Deep Learning, Machine Learning",Sep,2023,54.1
JOB00884,Analytics Engineer,Anthropic,Pune,Director,Medium (201-1000),Hybrid,5204808,62708,SQL,"SQL, Airflow, dbt",Aug,2025,60.7
JOB00885,AI Engineer,Uber,Bangalore,Mid Level,Medium (201-1000),On-site,1322740,15936,Python,"NLP, Deep Learning, Cloud",Sep,2025,81.1
JOB00886,MLOps Engineer,CRED,New York,Mid Level,Large (1001-5000),Remote,1532407,18462,Python,"MLflow, Docker, Kubernetes",Jul,2023,85.6
JOB00887,Business Intelligence Analyst,Salesforce,Mumbai,Mid Level,Large (1001-5000),Remote,1305107,15724,SQL,"Tableau, Excel, Power BI",Aug,2024,58.8
JOB00888,AI Engineer,Oracle,Chennai,Entry Level,Medium (201-1000),Remote,567663,6839,Python,"Machine Learning, Python, Cloud",Nov,2024,62.0
JOB00889,Applied Scientist,Uber,Pune,Lead,Startup (1-50),Hybrid,3483514,41970,Python,"Statistics, Python, AWS",Oct,2023,90.5
JOB00890,Quantitative Analyst,Twitter,New York,Entry Level,Small (51-200),On-site,699783,8431,Python,"Optimization, Python, Finance",Oct,2024,96.9
JOB00891,Machine Learning Engineer,TCS,Mumbai,Director,Medium (201-1000),Remote,5053825,60889,Python,"Deep Learning, PyTorch, Machine Learning",May,2024,57.6
JOB00892,Data Scientist,Uber,Delhi,Director,Medium (201-1000),On-site,4842409,58342,Python,"Statistics, Python, TensorFlow",Jan,2023,93.4
JOB00893,NLP Engineer,PhonePe,New York,Mid Level,Startup (1-50),Remote,1392001,16771,Python,"Transformers, SpaCy, Python",Jan,2024,95.2
JOB00894,Deep Learning Engineer,Intel,Sydney,Lead,Startup (1-50),Remote,3761261,45316,Python,"TensorFlow, CUDA, Python",May,2023,80.2
JOB00895,Machine Learning Engineer,Infosys,Hyderabad,Senior Level,Startup (1-50),On-site,2656112,32001,Python,"Deep Learning, Machine Learning, PyTorch",Sep,2023,70.8
JOB00896,Applied Scientist,OpenAI,Austin,Senior Level,Enterprise (5000+),Hybrid,2414074,29085,Python,"Research, AWS, Statistics",Jul,2023,89.1
JOB00897,Quantitative Analyst,TCS,Pune,Entry Level,Small (51-200),On-site,584959,7047,Python,"Finance, Python, Optimization",Jul,2024,78.3
JOB00898,Analytics Engineer,Salesforce,Mumbai,Senior Level,Small (51-200),Hybrid,2248415,27089,SQL,"Python, Airflow, dbt",Jul,2023,70.8
JOB00899,Analytics Engineer,NVIDIA,Chicago,Lead,Enterprise (5000+),Hybrid,3779124,45531,SQL,"Snowflake, Airflow, Python",Apr,2025,76.2
JOB00900,MLOps Engineer,Meesho,Berlin,Director,Small (51-200),On-site,3948568,47573,Python,"CI/CD, Docker, Kubernetes",Mar,2025,54.3
JOB00901,Business Intelligence Analyst,Spotify,Bangalore,Entry Level,Small (51-200),Remote,633180,7628,SQL,"SQL, Power BI, Tableau",Jul,2024,91.6
JOB00902,Data Science Manager,Meesho,Toronto,Mid Level,Medium (201-1000),Remote,1129199,13604,Python,"Leadership, SQL, Python",Apr,2025,86.6
JOB00903,Machine Learning Engineer,Paytm,Bangalore,Mid Level,Large (1001-5000),Remote,1205174,14520,Python,"Python, PyTorch, Machine Learning",Oct,2024,91.0
JOB00904,Data Science Manager,NVIDIA,Pune,Mid Level,Startup (1-50),Remote,1430121,17230,Python,"Python, Strategy, SQL",Jul,2023,87.5
JOB00905,Computer Vision Engineer,Swiggy,Austin,Mid Level,Enterprise (5000+),Hybrid,1234397,14872,Python,"Python, Deep Learning, YOLO",Aug,2025,57.6
JOB00906,Applied Scientist,CRED,Chennai,Entry Level,Enterprise (5000+),Hybrid,604179,7279,Python,"Statistics, Research, AWS",Sep,2023,74.6
JOB00907,Analytics Engineer,Capgemini,Chennai,Mid Level,Large (1001-5000),Hybrid,955225,11508,SQL,"dbt, Airflow, Snowflake",Jun,2023,80.3
JOB00908,Data Engineer,HCL,Mumbai,Lead,Small (51-200),Hybrid,3558201,42869,Python,"Airflow, AWS, Python",Nov,2024,52.7
JOB00909,Business Intelligence Analyst,Paytm,Seattle,Lead,Small (51-200),On-site,3509832,42287,SQL,"Power BI, SQL, Excel",Apr,2023,63.8
JOB00910,MLOps Engineer,Oracle,San Francisco,Entry Level,Startup (1-50),On-site,794692,9574,Python,"Docker, Python, MLflow",Sep,2024,63.2
JOB00911,Research Scientist,Netflix,Sydney,Director,Startup (1-50),Hybrid,4292249,51713,Python,"Python, Deep Learning, Research",Feb,2024,97.0
JOB00912,MLOps Engineer,Uber,Berlin,Mid Level,Medium (201-1000),Hybrid,1239447,14933,Python,"MLflow, Python, Kubernetes",Oct,2023,89.6
JOB00913,Data Analyst,Anthropic,Berlin,Entry Level,Enterprise (5000+),Remote,622444,7499,SQL,"Python, Tableau, SQL",Aug,2023,93.4
JOB00914,Machine Learning Engineer,Cognizant,Pune,Mid Level,Small (51-200),On-site,1483941,17878,Python,"PyTorch, Deep Learning, Machine Learning",Oct,2023,88.5
JOB00915,Business Intelligence Analyst,PhonePe,Singapore,Senior Level,Medium (201-1000),Remote,2168552,26127,SQL,"Tableau, SQL, Excel",Feb,2025,77.8
JOB00916,Computer Vision Engineer,Netflix,Pune,Entry Level,Startup (1-50),Hybrid,625111,7531,Python,"Python, PyTorch, OpenCV",Oct,2024,58.3
JOB00917,AI Engineer,Netflix,Seattle,Mid Level,Startup (1-50),Remote,1309421,15776,Python,"Machine Learning, NLP, Cloud",Sep,2024,98.3
JOB00918,AI Engineer,Microsoft,Delhi,Lead,Small (51-200),Hybrid,3289572,39633,Python,"Deep Learning, NLP, Machine Learning",Dec,2024,92.0
JOB00919,Applied Scientist,Flipkart,London,Mid Level,Large (1001-5000),Hybrid,1119641,13489,Python,"Python, Statistics, Research",Sep,2025,72.1
JOB00920,Applied Scientist,Google,Hyderabad,Entry Level,Enterprise (5000+),Remote,617468,7439,Python,"Python, Research, Machine Learning",Oct,2023,57.8
JOB00921,NLP Engineer,Netflix,Berlin,Entry Level,Small (51-200),Hybrid,696626,8393,Python,"BERT, SpaCy, Transformers",Nov,2025,76.2
JOB00922,Data Science Manager,CRED,Mumbai,Lead,Startup (1-50),Hybrid,2707272,32617,Python,"Leadership, Strategy, SQL",May,2023,53.2
JOB00923,Business Intelligence Analyst,Airbnb,San Francisco,Director,Large (1001-5000),Hybrid,4589754,55298,SQL,"Excel, SQL, Power BI",Oct,2024,57.6
JOB00924,Computer Vision Engineer,PhonePe,Chicago,Mid Level,Small (51-200),Remote,1073978,12939,Python,"Deep Learning, PyTorch, OpenCV",Sep,2025,60.5
JOB00925,Data Engineer,Netflix,Seattle,Entry Level,Large (1001-5000),Remote,707554,8524,Python,"Python, Spark, SQL",Jun,2023,54.0
JOB00926,Data Science Manager,Salesforce,San Francisco,Lead,Large (1001-5000),Remote,2468870,29745,Python,"Python, Strategy, Leadership",Oct,2024,97.2
JOB00927,AI Engineer,HCL,London,Mid Level,Small (51-200),On-site,1099394,13245,Python,"Machine Learning, NLP, Cloud",Dec,2024,94.7
JOB00928,Research Scientist,Twitter,San Francisco,Lead,Startup (1-50),Hybrid,3381061,40735,Python,"Deep Learning, Python, PyTorch",Mar,2025,93.9
JOB00929,Applied Scientist,Meesho,Chicago,Mid Level,Large (1001-5000),Hybrid,1481794,17852,Python,"AWS, Python, Machine Learning",Apr,2025,96.2
JOB00930,Data Science Manager,Oracle,Delhi,Mid Level,Large (1001-5000),Hybrid,1188164,14315,Python,"SQL, Leadership, Machine Learning",Feb,2025,68.5
JOB00931,Business Intelligence Analyst,Amazon,Bangalore,Mid Level,Small (51-200),Hybrid,1100064,13253,SQL,"Power BI, SQL, Python",Jul,2024,74.5
JOB00932,Computer Vision Engineer,Infosys,London,Lead,Large (1001-5000),On-site,4102955,49433,Python,"Deep Learning, Python, PyTorch",Jul,2025,72.5
JOB00933,Business Intelligence Analyst,Anthropic,Chennai,Mid Level,Enterprise (5000+),On-site,939357,11317,SQL,"Excel, Power BI, Python",Sep,2024,80.4
JOB00934,Applied Scientist,Meesho,Delhi,Entry Level,Startup (1-50),Remote,402107,4844,Python,"Statistics, Python, Research",Apr,2023,71.8
JOB00935,Research Scientist,PhonePe,Singapore,Entry Level,Medium (201-1000),Remote,639601,7706,Python,"Research, PyTorch, Python",Jun,2024,67.2
JOB00936,Quantitative Analyst,Intel,Berlin,Lead,Large (1001-5000),On-site,2959013,35650,Python,"Statistics, Optimization, Finance",Jan,2024,63.0
JOB00937,Data Science Manager,Microsoft,Bangalore,Lead,Small (51-200),Remote,2709808,32648,Python,"Python, Leadership, Strategy",Nov,2024,91.2
JOB00938,MLOps Engineer,Infosys,Chicago,Director,Medium (201-1000),Remote,4978140,59977,Python,"CI/CD, MLflow, Python",May,2025,80.2
JOB00939,NLP Engineer,PhonePe,Singapore,Entry Level,Enterprise (5000+),On-site,621942,7493,Python,"NLP, BERT, SpaCy",Apr,2025,75.3
JOB00940,NLP Engineer,CRED,Pune,Mid Level,Startup (1-50),On-site,1098465,13234,Python,"Transformers, NLP, BERT",Sep,2025,60.0
JOB00941,Machine Learning Engineer,Twitter,Bangalore,Entry Level,Large (1001-5000),Remote,484772,5840,Python,"PyTorch, Python, Deep Learning",Sep,2025,68.7
JOB00942,Analytics Engineer,Intel,London,Mid Level,Large (1001-5000),Hybrid,1357042,16349,SQL,"dbt, Airflow, Python",May,2025,88.2
JOB00943,Quantitative Analyst,Amazon,Hyderabad,Lead,Medium (201-1000),On-site,3512096,42314,Python,"Optimization, Python, Finance",Jun,2023,72.5
JOB00944,Research Scientist,Netflix,Pune,Entry Level,Startup (1-50),Remote,591074,7121,Python,"PyTorch, Deep Learning, Python",Jun,2023,69.1
JOB00945,Computer Vision Engineer,Apple,Mumbai,Entry Level,Large (1001-5000),Remote,766197,9231,Python,"PyTorch, YOLO, OpenCV",Aug,2025,81.0
JOB00946,Computer Vision Engineer,Microsoft,Austin,Mid Level,Small (51-200),Remote,1007384,12137,Python,"Deep Learning, YOLO, OpenCV",Jan,2023,98.8
JOB00947,Research Scientist,Airbnb,Chennai,Director,Startup (1-50),Remote,3470270,41810,Python,"Statistics, Python, Deep Learning",Sep,2024,51.1
JOB00948,MLOps Engineer,Amazon,London,Mid Level,Small (51-200),Hybrid,1075456,12957,Python,"Docker, CI/CD, Python",Apr,2023,85.7
JOB00949,Data Analyst,Zomato,Sydney,Senior Level,Medium (201-1000),On-site,2184956,26324,SQL,"Power BI, Excel, Python",May,2023,86.5
JOB00950,Computer Vision Engineer,Salesforce,Berlin,Lead,Enterprise (5000+),Remote,3316802,39961,Python,"Deep Learning, PyTorch, Python",Dec,2024,78.6
JOB00951,Quantitative Analyst,Accenture,Chennai,Director,Medium (201-1000),Hybrid,4337165,52255,Python,"Finance, Optimization, Statistics",Oct,2025,86.6
JOB00952,Data Science Manager,Oracle,Delhi,Senior Level,Enterprise (5000+),On-site,2316178,27905,Python,"Machine Learning, SQL, Strategy",Sep,2024,90.1
JOB00953,Computer Vision Engineer,Capgemini,Seattle,Mid Level,Startup (1-50),Hybrid,974722,11743,Python,"PyTorch, Python, YOLO",Sep,2024,58.8
JOB00954,Business Intelligence Analyst,Paytm,London,Lead,Small (51-200),Hybrid,3893007,46903,SQL,"Tableau, Power BI, SQL",Jun,2023,50.5
JOB00955,Analytics Engineer,Intel,San Francisco,Entry Level,Medium (201-1000),On-site,592606,7139,SQL,"SQL, Snowflake, dbt",Aug,2024,79.5
JOB00956,MLOps Engineer,Apple,Seattle,Mid Level,Startup (1-50),On-site,1401113,16880,Python,"MLflow, CI/CD, Docker",Oct,2025,89.9
JOB00957,Data Engineer,Meesho,Sydney,Mid Level,Startup (1-50),Remote,1261690,15201,Python,"Python, Airflow, AWS",Aug,2024,79.5
JOB00958,Research Scientist,Google,Bangalore,Lead,Small (51-200),Hybrid,3419241,41195,Python,"Deep Learning, Research, PyTorch",Jun,2025,51.8
JOB00959,MLOps Engineer,HCL,Chicago,Director,Startup (1-50),Remote,4884592,58850,Python,"MLflow, Kubernetes, Docker",Sep,2023,65.5
JOB00960,Business Intelligence Analyst,CRED,Chicago,Lead,Startup (1-50),Hybrid,3414900,41143,SQL,"Excel, Python, Power BI",Aug,2023,97.4
JOB00961,Machine Learning Engineer,Google,Delhi,Senior Level,Enterprise (5000+),Remote,2412098,29061,Python,"Python, Deep Learning, TensorFlow",Jan,2023,85.5
JOB00962,Data Engineer,Google,San Francisco,Mid Level,Startup (1-50),On-site,1439247,17340,Python,"Python, Spark, AWS",Oct,2024,55.4
JOB00963,AI Engineer,OpenAI,Chicago,Entry Level,Medium (201-1000),On-site,617686,7442,Python,"Machine Learning, Cloud, Deep Learning",Oct,2024,72.6
JOB00964,Data Analyst,Airbnb,Singapore,Senior Level,Small (51-200),On-site,2433971,29324,SQL,"Power BI, Python, Excel",Sep,2025,73.4
JOB00965,Computer Vision Engineer,Anthropic,Sydney,Senior Level,Medium (201-1000),On-site,2170387,26149,Python,"Python, Deep Learning, PyTorch",Jun,2024,90.9
JOB00966,Data Engineer,IBM,Mumbai,Mid Level,Startup (1-50),Remote,1459221,17580,Python,"SQL, Airflow, AWS",Dec,2023,59.2
JOB00967,Machine Learning Engineer,Wipro,Chicago,Senior Level,Small (51-200),On-site,1976790,23816,Python,"Machine Learning, Python, TensorFlow",Oct,2024,60.7
JOB00968,Business Intelligence Analyst,Apple,San Francisco,Lead,Large (1001-5000),Hybrid,4064451,48969,SQL,"Excel, Tableau, Power BI",Oct,2023,65.1
JOB00969,Data Science Manager,Airbnb,Pune,Director,Startup (1-50),Remote,4472893,53890,Python,"Python, Strategy, SQL",Aug,2023,63.1
JOB00970,Computer Vision Engineer,Netflix,London,Director,Large (1001-5000),Hybrid,3534226,42581,Python,"PyTorch, OpenCV, Python",Jun,2025,69.4
JOB00971,NLP Engineer,Uber,Hyderabad,Director,Medium (201-1000),Remote,4586470,55258,Python,"BERT, SpaCy, Python",Aug,2024,64.4
JOB00972,NLP Engineer,Capgemini,Seattle,Mid Level,Enterprise (5000+),Hybrid,1077410,12980,Python,"Python, SpaCy, Transformers",Sep,2024,62.2
JOB00973,Machine Learning Engineer,OpenAI,Hyderabad,Mid Level,Startup (1-50),Remote,1351315,16280,Python,"Python, PyTorch, Machine Learning",Nov,2025,61.1
JOB00974,Research Scientist,OpenAI,Berlin,Lead,Large (1001-5000),Hybrid,2886740,34780,Python,"Research, Statistics, Python",Apr,2025,67.0
JOB00975,AI Engineer,HCL,Bangalore,Director,Medium (201-1000),On-site,4198826,50588,Python,"Deep Learning, Machine Learning, Python",Apr,2025,65.4
JOB00976,Machine Learning Engineer,Google,Chicago,Mid Level,Small (51-200),On-site,859882,10360,Python,"TensorFlow, PyTorch, Machine Learning",Nov,2023,51.0
JOB00977,AI Engineer,Google,Bangalore,Entry Level,Small (51-200),Hybrid,559292,6738,Python,"Machine Learning, NLP, Python",Sep,2024,52.2
JOB00978,Data Scientist,Twitter,New York,Director,Medium (201-1000),Remote,2863881,34504,Python,"Python, Statistics, SQL",Sep,2023,66.4
JOB00979,Computer Vision Engineer,Paytm,Seattle,Senior Level,Enterprise (5000+),Hybrid,1677312,20208,Python,"Python, Deep Learning, OpenCV",Oct,2024,84.8
JOB00980,Applied Scientist,Capgemini,Sydney,Director,Enterprise (5000+),On-site,5013279,60400,Python,"Python, Machine Learning, Statistics",Apr,2025,92.0
JOB00981,Deep Learning Engineer,Infosys,Sydney,Mid Level,Medium (201-1000),Hybrid,1341444,16161,Python,"Deep Learning, Python, PyTorch",Feb,2025,95.1
JOB00982,NLP Engineer,Salesforce,Toronto,Entry Level,Medium (201-1000),Hybrid,638291,7690,Python,"Transformers, SpaCy, NLP",Dec,2025,78.9
JOB00983,AI Engineer,Swiggy,Hyderabad,Senior Level,Small (51-200),On-site,1880897,22661,Python,"Python, NLP, Machine Learning",Sep,2025,77.8
JOB00984,Quantitative Analyst,Twitter,Delhi,Senior Level,Medium (201-1000),Hybrid,2184255,26316,Python,"R, Statistics, Finance",Dec,2024,77.3
JOB00985,Data Analyst,Google,Austin,Senior Level,Large (1001-5000),Hybrid,2198811,26491,SQL,"SQL, Python, Tableau",Mar,2024,90.4
JOB00986,Machine Learning Engineer,Google,Austin,Entry Level,Large (1001-5000),Remote,495747,5972,Python,"Deep Learning, Machine Learning, TensorFlow",Jan,2024,93.1
JOB00987,Quantitative Analyst,OpenAI,Pune,Director,Enterprise (5000+),Remote,5514793,66443,Python,"R, Finance, Statistics",Dec,2025,95.0
JOB00988,AI Engineer,PhonePe,Sydney,Mid Level,Startup (1-50),Hybrid,1357925,16360,Python,"NLP, Python, Machine Learning",Dec,2023,95.1
JOB00989,Research Scientist,Spotify,Singapore,Senior Level,Small (51-200),On-site,2127081,25627,Python,"Research, Deep Learning, Python",Oct,2024,70.4
JOB00990,Data Engineer,Wipro,Mumbai,Senior Level,Medium (201-1000),On-site,2208872,26612,Python,"SQL, Airflow, AWS",Jul,2025,54.7
JOB00991,MLOps Engineer,Wipro,London,Lead,Medium (201-1000),Hybrid,3300023,39759,Python,"MLflow, CI/CD, Python",Aug,2024,94.7
JOB00992,Data Scientist,NVIDIA,Pune,Lead,Startup (1-50),On-site,2219967,26746,Python,"TensorFlow, Statistics, Python",Sep,2024,80.4
JOB00993,Applied Scientist,Spotify,Hyderabad,Director,Medium (201-1000),Hybrid,4333155,52206,Python,"Python, Statistics, Research",Oct,2024,72.6
JOB00994,Data Scientist,Uber,Seattle,Entry Level,Startup (1-50),Hybrid,538621,6489,Python,"TensorFlow, Python, Machine Learning",Nov,2025,77.7
JOB00995,Analytics Engineer,Cognizant,Delhi,Senior Level,Startup (1-50),On-site,1869465,22523,SQL,"SQL, dbt, Python",Oct,2025,57.1
JOB00996,Analytics Engineer,Twitter,New York,Lead,Small (51-200),Hybrid,3065071,36928,SQL,"Python, SQL, dbt",Nov,2025,80.6
JOB00997,Data Engineer,Capgemini,Bangalore,Entry Level,Startup (1-50),Remote,761791,9178,Python,"SQL, AWS, Python",May,2023,73.2
JOB00998,Data Science Manager,DeepMind,Berlin,Director,Large (1001-5000),Hybrid,4932568,59428,Python,"Strategy, Leadership, Python",Feb,2023,91.2
JOB00999,MLOps Engineer,Airbnb,Toronto,Senior Level,Enterprise (5000+),Hybrid,2011510,24235,Python,"Docker, Python, MLflow",Nov,2025,56.9
JOB01000,Analytics Engineer,Anthropic,San Francisco,Mid Level,Small (51-200),On-site,1303064,15699,SQL,"SQL, Snowflake, dbt",Aug,2024,82.7
JOB01001,NLP Engineer,Twitter,Toronto,Lead,Startup (1-50),Remote,3871690,46646,Python,"Transformers, BERT, Python",Aug,2024,77.6
JOB01002,Data Scientist,TCS,Hyderabad,Director,Medium (201-1000),Remote,5124127,61736,Python,"Statistics, Machine Learning, SQL",Sep,2025,93.2
JOB01003,Computer Vision Engineer,IBM,Chennai,Senior Level,Startup (1-50),Hybrid,2219678,26743,Python,"YOLO, PyTorch, Deep Learning",Jul,2025,53.1
JOB01004,Deep Learning Engineer,OpenAI,Chicago,Mid Level,Medium (201-1000),On-site,1083551,13054,Python,"TensorFlow, PyTorch, Python",Aug,2023,94.9
JOB01005,Deep Learning Engineer,Cognizant,Sydney,Lead,Large (1001-5000),On-site,3535147,42592,Python,"CUDA, TensorFlow, Python",Sep,2023,84.2
JOB01006,Research Scientist,LinkedIn,Berlin,Director,Medium (201-1000),Remote,4765602,57416,Python,"Python, Statistics, Research",Mar,2023,95.8
JOB01007,Computer Vision Engineer,PhonePe,New York,Senior Level,Small (51-200),Hybrid,2495413,30065,Python,"Python, YOLO, Deep Learning",Apr,2023,62.3
JOB01008,Data Scientist,Salesforce,London,Entry Level,Large (1001-5000),Hybrid,657165,7917,Python,"Python, SQL, Machine Learning",Sep,2023,56.5
JOB01009,Deep Learning Engineer,TCS,San Francisco,Director,Enterprise (5000+),On-site,5208448,62752,Python,"TensorFlow, Deep Learning, Python",May,2024,86.4
JOB01010,NLP Engineer,Uber,Mumbai,Director,Small (51-200),Remote,4138716,49864,Python,"Python, NLP, SpaCy",Sep,2025,67.6
JOB01011,NLP Engineer,Capgemini,Mumbai,Director,Enterprise (5000+),Hybrid,5389240,64930,Python,"NLP, SpaCy, Transformers",Jul,2025,90.6
JOB01012,MLOps Engineer,Infosys,Pune,Senior Level,Medium (201-1000),On-site,2265207,27291,Python,"MLflow, Python, Kubernetes",Nov,2024,53.8
JOB01013,Quantitative Analyst,Meta,Delhi,Director,Medium (201-1000),On-site,5900801,71093,Python,"Optimization, Statistics, Python",Apr,2023,61.0
JOB01014,AI Engineer,Anthropic,London,Senior Level,Large (1001-5000),Remote,1972568,23765,Python,"Cloud, Machine Learning, Deep Learning",Mar,2023,95.7
JOB01015,MLOps Engineer,HCL,Hyderabad,Senior Level,Large (1001-5000),Hybrid,2772868,33408,Python,"Python, CI/CD, Docker",Sep,2023,70.6
JOB01016,Data Engineer,Swiggy,Pune,Senior Level,Startup (1-50),On-site,2265310,27292,Python,"Python, SQL, Airflow",May,2025,53.6
JOB01017,Research Scientist,Netflix,London,Director,Startup (1-50),On-site,4060292,48919,Python,"PyTorch, Research, Statistics",Dec,2024,85.4
JOB01018,Machine Learning Engineer,HCL,New York,Entry Level,Large (1001-5000),Hybrid,556450,6704,Python,"Machine Learning, Python, TensorFlow",Oct,2024,51.3
JOB01019,Quantitative Analyst,Amazon,Berlin,Mid Level,Enterprise (5000+),On-site,1142337,13763,Python,"Finance, Python, R",Oct,2025,87.5
JOB01020,Analytics Engineer,TCS,Singapore,Mid Level,Large (1001-5000),Remote,1276349,15377,SQL,"Airflow, Python, dbt",Sep,2023,59.5
JOB01021,NLP Engineer,Intel,New York,Entry Level,Small (51-200),Hybrid,647055,7795,Python,"SpaCy, Python, BERT",Apr,2023,92.8
JOB01022,Data Engineer,Anthropic,Hyderabad,Entry Level,Startup (1-50),Remote,548366,6606,Python,"Spark, AWS, Airflow",Apr,2023,82.1
